縣市名稱,鄉鎮市名稱,村里名稱,建檔編號,名稱,地址,建檔管理類型,公廁類型
桃園市,桃園區,龍安里,1000301060-T-00119,桃園市地政事務所2F女廁,桃園區桃園區國豐三街123號,無障礙廁所,各級機關學校
桃園市,桃園區,龍安里,1000301060-T-00118,桃園市地政事務所2F男廁,桃園區桃園區國豐三街123號,無障礙廁所,各級機關學校
桃園市,桃園區,龍安里,1000301060-T-00117,桃園市戶政事務所1F無障礙廁所,桃園區國豐三街123號一樓,無障礙廁所,各級機關學校
桃園市,桃園區,龍安里,1000301060-T-00116,桃園市戶政事務所1F女廁,桃園區國豐三街123號一樓,無障礙廁所,各級機關學校
桃園市,桃園區,龍安里,1000301060-T-00115,桃園市戶政事務所1F男廁,桃園區國豐三街123號一樓,無障礙廁所,各級機關學校
桃園市,桃園區,龍安里,1000301060-C-00556,台亞石油文中加油站女廁,桃園區龍安里文中路666號,無障礙廁所,加油站
桃園市,桃園區,龍安里,1000301060-C-00555,台亞石油文中加油站男廁,桃園區龍安里文中路666號,無障礙廁所,加油站
桃園市,桃園區,龍安里,1000301060-C-00069,華碩加油站女廁,桃園區龍安里大興西路三段783號,無障礙廁所,加油站
桃園市,桃園區,龍安里,1000301060-C-00068,華碩加油站男廁,桃園區龍安里大興西路三段783號,無障礙廁所,加油站
桃園市,桃園區,龍鳳里,1000301059-S-00126,桃園衛生所無障礙廁所,桃園區國豐3街123號4樓,無障礙廁所,醫院
桃園市,桃園區,龍鳳里,1000301059-S-00125,桃園衛生所女廁,桃園區國豐3街123號4樓,無障礙廁所,醫院
桃園市,桃園區,龍鳳里,1000301059-S-00124,桃園衛生所男廁,桃園區國豐3街123號4樓,無障礙廁所,醫院
桃園市,桃園區,龍鳳里,1000301059-D-00051,龍鳳公園無障礙廁所,國豐三街與國強八街口,無障礙廁所,公園
桃園市,桃園區,龍鳳里,1000301059-D-00050,龍鳳公園女廁,國豐三街與國強八街口,無障礙廁所,公園
桃園市,桃園區,龍鳳里,1000301059-D-00049,龍鳳公園男廁,國豐三街與國強八街口,無障礙廁所,公園
桃園市,桃園區,中德里,1000301055-X-00024,護國宮女廁,桃園區中德里十五鄰國際路一段四0一巷一二三號,無障礙廁所,寺廟教堂等宗教活動場所
桃園市,桃園區,中德里,1000301055-X-00023,護國宮男廁,桃園區中德里十五鄰國際路一段四0一巷一二三號,無障礙廁所,寺廟教堂等宗教活動場所
桃園市,桃園區,中德里,1000301055-C-00065,台亞加油站桃園國際路女廁,桃園區國際路1段895號,無障礙廁所,加油站
桃園市,桃園區,中德里,1000301055-C-00064,台亞加油站桃園國際路男廁,桃園區國際路1段895號,無障礙廁所,加油站
桃園市,桃園區,中德里,1000301055-C-00063,統一精工加油站國際一站女廁,桃園區國際路一段390號,無障礙廁所,加油站
桃園市,桃園區,中德里,1000301055-C-00062,統一精工加油站國際一站男廁,桃園區國際路一段390號,無障礙廁所,加油站
桃園市,桃園區,中路里,1000301054-O-00020,KFC桃園中山餐廳(1F)女廁,桃園區330桃園區中山路824、826號1、2樓,無障礙廁所,餐廳
桃園市,桃園區,中路里,1000301054-O-00019,KFC桃園中山餐廳(1F)男廁,桃園區330桃園區中山路824、826號1、2樓,無障礙廁所,餐廳
桃園市,桃園區,中路里,1000301054-D-00046,國強公園無障礙廁所,國強一街與益壽一街口,無障礙廁所,公園
桃園市,桃園區,中路里,1000301054-D-00045,國強公園女廁,國強一街與益壽一街口,無障礙廁所,公園
桃園市,桃園區,中路里,1000301054-D-00044,國強公園男廁,國強一街與益壽一街口,無障礙廁所,公園
桃園市,桃園區,泰山里,1000301053-T-00812,振聲高中-活動中心無障礙廁所,桃園區泰山里復興路439號,無障礙廁所,各級機關學校
桃園市,桃園區,泰山里,1000301053-T-00811,振聲高中-活動中心女廁,桃園區泰山里復興路439號,無障礙廁所,各級機關學校
桃園市,桃園區,泰山里,1000301053-T-00810,振聲高中-活動中心男廁,桃園區泰山里復興路439號,無障礙廁所,各級機關學校
桃園市,桃園區,文中里,1000301052-C-00059,力行加油站女廁,桃園區文中北路102號,無障礙廁所,加油站
桃園市,桃園區,文中里,1000301052-C-00058,力行加油站男廁,桃園區文中北路102號,無障礙廁所,加油站
桃園市,桃園區,文中里,1000301052-C-00057,西歐加油站桃一站女廁,桃園區國際路2段333號,無障礙廁所,加油站
桃園市,桃園區,文中里,1000301052-C-00056,西歐加油站桃一站男廁,桃園區國際路2段333號,無障礙廁所,加油站
桃園市,桃園區,文中里,1000301052-C-00055,統一精工加油站文中站女廁,桃園區文中路390號,無障礙廁所,加油站
桃園市,桃園區,文中里,1000301052-C-00054,統一精工加油站文中站男廁,桃園區文中路390號,無障礙廁所,加油站
桃園市,桃園區,莊敬里,1000301051-O-00119,柚子花花客家菜餐廳1F女廁,桃園區中正路1270號,無障礙廁所,餐廳
桃園市,桃園區,莊敬里,1000301051-O-00118,柚子花花客家菜餐廳1F男廁,桃園區中正路1270號,無障礙廁所,餐廳
桃園市,桃園區,莊敬里,1000301051-N-00014,尊爵大飯店1樓無障礙廁所,桃園區莊敬路一段300號,無障礙廁所,旅館
桃園市,桃園區,莊敬里,1000301051-N-00013,尊爵大飯店1樓女廁,桃園區莊敬路一段300號,無障礙廁所,旅館
桃園市,桃園區,莊敬里,1000301051-N-00012,尊爵大飯店1樓男廁,桃園區莊敬路一段300號,無障礙廁所,旅館
桃園市,桃園區,莊敬里,1000301051-D-00043,中正公園女廁,莊敬路與同安街口,無障礙廁所,公園
桃園市,桃園區,莊敬里,1000301051-D-00042,中正公園男廁,莊敬路與同安街口,無障礙廁所,公園
桃園市,桃園區,莊敬里,1000301051-C-00051,中正加油站女廁,桃園區中正路1550號,無障礙廁所,加油站
桃園市,桃園區,莊敬里,1000301051-C-00050,中正加油站男廁,桃園區中正路1550號,無障礙廁所,加油站
桃園市,桃園區,同安里,1000301050-V-00052,桃園市多功能藝文園區(戶外)女廁,桃園區同安里中正路1188號,無障礙廁所,文化育樂活動場所
桃園市,桃園區,同安里,1000301050-V-00051,桃園市多功能藝文園區(戶外)男廁,桃園區同安里中正路1188號旁,無障礙廁所,文化育樂活動場所
桃園市,桃園區,同安里,1000301050-V-00050,桃園市多功能藝文園區2F無障礙廁所(展演中心),桃園區同安里中正路1188號,無障礙廁所,文化育樂活動場所
桃園市,桃園區,同安里,1000301050-V-00049,桃園市多功能藝文園2F女廁(展演中心,桃園區同安里中正路1188號,無障礙廁所,文化育樂活動場所
桃園市,桃園區,同安里,1000301050-V-00048,桃園市多功能藝文園區2F男廁(展演中心),桃園區同安里中正路1188號,無障礙廁所,文化育樂活動場所
桃園市,桃園區,同安里,1000301050-O-00018,麥當勞桃園大興西路店女廁,桃園區桃園區大興西路一段212號,無障礙廁所,餐廳
桃園市,桃園區,同安里,1000301050-O-00017,麥當勞桃園大興西路店男廁,桃園區桃園區大興西路一段212號,無障礙廁所,餐廳
桃園市,桃園區,同安里,1000301050-D-00041,同安親子公園女廁,新埔六街與同德六街口,無障礙廁所,公園
桃園市,桃園區,同安里,1000301050-D-00040,同安親子公園男廁,新埔六街與同德六街口,無障礙廁所,公園
桃園市,桃園區,中寧里,1000301049-D-00039,中寧公園女廁,同德二街與大興西路二段69巷街口,無障礙廁所,公園
桃園市,桃園區,中寧里,1000301049-D-00038,中寧公園男廁,同德二街與大興西路二段69巷街口,無障礙廁所,公園
桃園市,桃園區,大興里,1000301046-X-00022,福元宮女廁,桃園區福元街246號,無障礙廁所,寺廟教堂等宗教活動場所
桃園市,桃園區,大興里,1000301046-X-00021,福元宮男廁,桃園區福元街246號,無障礙廁所,寺廟教堂等宗教活動場所
桃園市,桃園區,大興里,1000301046-C-00049,春日加油站女廁,桃園區春日路971號,無障礙廁所,加油站
桃園市,桃園區,大興里,1000301046-C-00048,春日加油站男廁,桃園區春日路971號,無障礙廁所,加油站
桃園市,桃園區,三民里,1000301045-Y-00003,桃園市議會1樓右側無障礙廁所,桃園區桃園區三民里三民路一段九號,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,三民里,1000301045-C-00047,三民加油站女廁,桃園區三民路一段150號,無障礙廁所,加油站
桃園市,桃園區,三民里,1000301045-C-00046,三民加油站男廁,桃園區三民路一段150號,無障礙廁所,加油站
桃園市,桃園區,福安里,1000301044-X-00019,桃園大樹林天后宮男廁,桃園區福安里二十二鄰保羅街五十八號,無障礙廁所,寺廟教堂等宗教活動場所
桃園市,桃園區,福安里,1000301044-D-00037,福豐公園女廁,民族路陸橋與建國路口,無障礙廁所,公園
桃園市,桃園區,福安里,1000301044-D-00036,福豐公園男廁,民族路陸橋與建國路口,無障礙廁所,公園
桃園市,桃園區,大豐里,1000301043-Y-00059,桃園婦女館(2樓演藝廳)女無障礙廁所,桃園區延平路147號,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,大豐里,1000301043-Y-00058,桃園婦女館(B1辦公室)女廁,桃園區延平路147號,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,大豐里,1000301043-Y-00057,桃園婦女館(B1辦公室)男廁,桃園區桃園區延平路147號,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,大豐里,1000301043-Y-00053,桃園婦女館(2樓演藝廳)男無障礙廁所,桃園區延平路147號,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,大豐里,1000301043-Y-00052,桃園婦女館(2樓演藝廳)女廁,桃園區延平路147號,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,大豐里,1000301043-Y-00051,桃園婦女館(2樓演藝廳)男廁,桃園區延平路147號,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,大豐里,1000301043-Y-00043,桃園婦女館(3樓辦公室)女廁,桃園區延平路147號,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,大豐里,1000301043-Y-00042,桃園婦女館(3樓辦公室)男廁,桃園區延平路147號,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,大豐里,1000301043-Y-00040,桃園婦女館(2樓辦公室)女廁,桃園區延平路147號,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,大豐里,1000301043-Y-00039,桃園婦女館(2樓辦公室)男廁,桃園區延平路147號,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,大豐里,1000301043-Y-00037,桃園婦女館(1樓辦公室)女廁,桃園區延平路147號,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,大豐里,1000301043-Y-00036,桃園婦女館(1樓辦公室)男廁,桃園區延平路147號,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,豐林里,1000301041-C-00043,介壽路加油站無障礙廁所,桃園區介壽路324號,無障礙廁所,加油站
桃園市,桃園區,豐林里,1000301041-C-00042,介壽路加油站女廁,桃園區介壽路324號,無障礙廁所,加油站
桃園市,桃園區,豐林里,1000301041-C-00041,介壽路加油站男廁,桃園區介壽路324號,無障礙廁所,加油站
桃園市,桃園區,中興里,1000301040-Y-00075,桃園市政府消防局6樓無障礙廁所,桃園區文中北路16號,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,中興里,1000301040-Y-00074,桃園市政府消防局6樓女廁,桃園區文中北路16號,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,中興里,1000301040-Y-00073,桃園市政府消防局6樓男廁,桃園區文中北路16號,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,中興里,1000301040-Y-00072,桃園市政府消防局2樓無障礙廁所,桃園區文中北路16號,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,中興里,1000301040-Y-00071,桃園市政府消防局2樓女廁,桃園區文中北路16號,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,中興里,1000301040-Y-00070,桃園市政府消防局2樓男廁,桃園區文中北路16號,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,朝陽里,1000301039-D-00175,朝陽公園無障礙廁所（靠三民路2段）,桃園區三民路2段與朝陽街口,無障礙廁所,公園
桃園市,桃園區,朝陽里,1000301039-D-00174,朝陽公園女廁（靠三民路2段）,桃園區三民路2段與朝陽街口,無障礙廁所,公園
桃園市,桃園區,朝陽里,1000301039-D-00173,朝陽公園男廁（靠三民路2段）,桃園區三民路2段與朝陽街口,無障礙廁所,公園
桃園市,桃園區,朝陽里,1000301039-D-00035,朝陽公園女廁,朝陽街與三民路口,無障礙廁所,公園
桃園市,桃園區,朝陽里,1000301039-D-00034,朝陽公園男廁,朝陽街與三民路口,無障礙廁所,公園
桃園市,桃園區,青溪里,1000301038-U-00002,桃園市圖書館(會稽分館)女廁,桃園區自強路217號2F,無障礙廁所,各級社教機關
桃園市,桃園區,青溪里,1000301038-U-00001,桃園市圖書館(會稽分館)男廁,桃園區自強路217號2F,無障礙廁所,各級社教機關
桃園市,桃園區,青溪里,1000301038-D-00172,三民公園親子廁所（兒童遊戲場旁）,桃園區三民路與三元街口,無障礙廁所,公園
桃園市,桃園區,青溪里,1000301038-D-00171,三民公園女廁（兒童遊戲場旁）,桃園區三民路與三元街口,無障礙廁所,公園
桃園市,桃園區,青溪里,1000301038-D-00170,三民公園男廁（兒童遊戲場旁）,桃園區三民路與三元街口,無障礙廁所,公園
桃園市,桃園區,青溪里,1000301038-D-00169,三民公園親子廁所（靠三民路）,桃園區三民路與三元街口,無障礙廁所,公園
桃園市,桃園區,青溪里,1000301038-D-00168,三民公園女廁（靠三民路）,桃園區三民路與三元街口,無障礙廁所,公園
桃園市,桃園區,青溪里,1000301038-D-00167,三民公園男廁（靠三民路）,桃園區三民路與三元街口,無障礙廁所,公園
桃園市,桃園區,青溪里,1000301038-D-00033,青溪公園女廁,三民路與自強路口,無障礙廁所,公園
桃園市,桃園區,青溪里,1000301038-D-00032,青溪公園男廁,三民路與自強路口,無障礙廁所,公園
桃園市,桃園區,青溪里,1000301038-C-00038,潤泰中油加油站日隆站女廁,桃園區春日路386號,無障礙廁所,加油站
桃園市,桃園區,青溪里,1000301038-C-00037,潤泰中油加油站日隆站男廁,桃園區春日路386號,無障礙廁所,加油站
桃園市,桃園區,青溪里,1000301038-C-00036,全國加油站春日路站女廁,桃園區春日路561號,無障礙廁所,加油站
桃園市,桃園區,青溪里,1000301038-C-00035,全國加油站春日路站男廁,桃園區春日路561號,無障礙廁所,加油站
桃園市,桃園區,龍山里,1000301035-S-00460,衛生福利部桃園醫院(門急診)門診1F無障礙廁所,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00459,衛生福利部桃園醫院(門急診)急診1F無障礙廁所,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00457,衛生福利部桃園醫院(醫療)B3F女廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00456,衛生福利部桃園醫院(醫療)B3F男廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00455,衛生福利部桃園醫院(綜合大樓)2F女廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00454,衛生福利部桃園醫院(綜合大樓)2F男廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00123,桃園療養院總務室(醫療暨行政大樓)2F女廁二,桃園區龍壽街71號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00122,桃園療養院總務室(醫療暨行政大樓)2F男廁二,桃園區龍壽街71號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00121,桃園療養院總務室(醫療暨行政大樓)2F女廁一,桃園區龍壽街71號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00120,桃園療養院總務室(醫療暨行政大樓)2F男廁一,桃園區龍壽街71號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00119,桃園療養院總務室(醫療暨行政大樓)1F無障礙廁所二,桃園區龍壽街71號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00118,桃園療養院總務室(醫療暨行政大樓)1F無障礙廁所一,桃園區龍壽街71號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00117,桃園療養院總務室(醫療暨行政大樓)1F女廁二,桃園區龍壽街71號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00116,桃園療養院總務室(醫療暨行政大樓)1F男廁二,桃園區龍壽街71號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00115,桃園療養院總務室(醫療暨行政大樓)1F女廁一,桃園區龍壽街71號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00114,桃園療養院總務室(醫療暨行政大樓)1F男廁一,桃園區龍壽街71號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00113,桃園療養院總務室(醫療暨行政大樓)B1F女廁,桃園區龍壽街71號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00112,桃園療養院總務室(醫療暨行政大樓)B1F男廁,桃園區龍壽街71號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00111,衛生福利部桃園醫院(門急診)3F開刀房女廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00110,衛生福利部桃園醫院(門急診)3F開刀房男廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00109,衛生福利部桃園醫院(門急診)門診2F後無障礙廁所,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00108,衛生福利部桃園醫院(門急診)門診2F後女廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00107,衛生福利部桃園醫院(門急診)門診2F後男廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00106,衛生福利部桃園醫院(門急診)門診2F前無障礙廁所,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00105,衛生福利部桃園醫院(門急診)門診2F前女廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00104,衛生福利部桃園醫院(門急診)門診2F前男廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00103,衛生福利部桃園醫院(門急診)門診B1F無障礙廁所,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00102,衛生福利部桃園醫院(門急診)門診B1F女廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00101,衛生福利部桃園醫院(門急診)門診B1F男廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00100,衛生福利部桃園醫院(門急診)門診1F女廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00099,衛生福利部桃園醫院(門急診)門診1F男廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00098,衛生福利部桃園醫院(門急診)急診1F女廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00097,衛生福利部桃園醫院(門急診)急診1F男廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00096,衛生福利部桃園醫院(醫療)12F女廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00095,衛生福利部桃園醫院(醫療)12F男廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00092,衛生福利部桃園醫院(醫療)10F女廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00091,衛生福利部桃園醫院(醫療)10F男廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00090,衛生福利部桃園醫院(醫療)9F女廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00089,衛生福利部桃園醫院(醫療)9F男廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00088,衛生福利部桃園醫院(醫療)8F女廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00087,衛生福利部桃園醫院(醫療)8F男廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00086,衛生福利部桃園醫院(醫療)7F女廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00085,衛生福利部桃園醫院(醫療)7F男廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00084,衛生福利部桃園醫院(醫療)5F女廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00083,衛生福利部桃園醫院(醫療)5F男廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00082,衛生福利部桃園醫院(醫療)3F女廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00081,衛生福利部桃園醫院(醫療)3F男廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00079,衛生福利部桃園醫院(醫療)2F女廁一,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00078,衛生福利部桃園醫院(醫療)2F無障礙廁所,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00076,衛生福利部桃園醫院(醫療)2F男廁一,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00075,衛生福利部桃園醫院(醫療)1F無障礙廁所,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00074,衛生福利部桃園醫院(醫療)1F女廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00073,衛生福利部桃園醫院(醫療)1F男廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00072,衛生福利部桃園醫院(醫療)B1F女廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00071,衛生福利部桃園醫院(醫療)B1F男廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00070,衛生福利部桃園醫院(綜合大樓)6F女廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00069,衛生福利部桃園醫院(綜合大樓)6F男廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00068,衛生福利部桃園醫院(綜合大樓)5F女廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00067,衛生福利部桃園醫院(綜合大樓)5F男廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00061,衛生福利部桃園醫院(綜合大樓)1F女廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,龍山里,1000301035-S-00060,衛生福利部桃園醫院(綜合大樓)1F男廁,桃園區中山路1492號,無障礙廁所,醫院
桃園市,桃園區,光興里,1000301034-Y-00078,桃園市府前地下停車場B1無障礙廁所,桃園區縣府路1號地下室1-3樓,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,光興里,1000301034-Y-00077,桃園市府前地下停車場B1女廁,桃園區縣府路1號地下室1-3樓,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,光興里,1000301034-Y-00076,桃園市府前地下停車場B1男廁,桃園區縣府路1號地下室1-3樓,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,光興里,1000301034-T-00810,桃園市公所4樓無障礙廁所,桃園區光興里縣府路7號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00112,桃園市公所4F女廁(無障礙),桃園區縣府路7號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00111,桃園市公所4F男廁(無障礙),桃園區縣府路7號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00110,桃園市公所3F女廁二,桃園區縣府路7號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00109,桃園市公所3F男廁二,桃園區縣府路7號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00108,桃園市公所3F女廁一,桃園區縣府路7號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00107,桃園市公所3F男廁一,桃園區縣府路7號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00105,桃園市公所1F女廁,桃園區縣府路7號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00104,桃園市公所1F男廁,桃園區縣府路7號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00103,市府大廳後棟15F女廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00102,市府大廳後棟15F男廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00101,市府大廳後棟14F女廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00100,市府大廳後棟14F男廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00099,市府大廳後棟13F女廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00098,市府大廳後棟13F男廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00097,市府大廳後棟11F女廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00096,市府大廳後棟11F男廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00095,市府大廳後棟10F女廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00094,市府大廳後棟10F男廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00093,市府大廳後棟9F女廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00092,市府大廳後棟9F男廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00091,市府大廳後棟8F女廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00090,市府大廳後棟8F男廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00089,市府大廳後棟7F女廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00088,市府大廳後棟7F男廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00087,市府大廳後棟6F女廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00086,市府大廳後棟6F男廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00085,市府大廳後棟5F女廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00084,市府大廳後棟5F男廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00083,市府大廳後棟4F女廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00082,市府大廳後棟4F男廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00081,市府大廳後棟3F女廁,桃園區縣府路1號,無障礙廁所,各級機關學校
